Augenklinik Dr. Hoffmann,0, 5 Sterne ,vor einem Jahr,Gefällt mir,Ich war ohne Termin zur offenen Sprechstunde da. Sehr nettes Personal und schnelle Behandlung. Nach 90 Minuten war ich wieder draußen.;;
"Augenklinik Dr. Hoffmann,0, 5 Sterne ,vor 2 Jahren,1,""Sehr nettes Personal!!! Ich kam sofort dran mit meinem 1,5 Jahre alten Sohn! Dennoch muss ich sagen, Wer denkt, dass man bei einem Facharzt keine Wartezeiten hat ist völlig fern der Realität!!! Wir waren auch schon in Hi und da habe ich 3h mit meinem Sohn gewartet!!! Das ist normal! Die Ärztin und das Personal in BS hier, haben sich super bemüht und waren stets freundlich! Sehr kompetentes Team!""";;
"Augenklinik Dr. Hoffmann,0, 5 Sterne ,vor einem Jahr,5,""Wir haben heute unsere letzte Nacht in der Augenklinik und haben noch nie erlebt, dass sich so toll gekümmert würde. Meine 6 jährige Tochter hatte eine Schieloperation bei Dr. Weigmann.";;
Ausnahmslos alle hier sind lieb und nett. Keine strahlt Stress Unverständnis oder Zeitdruck aus.;;
Vor den Mädels an der Anmeldung ziehe ich meinen Hut! Absolute Hochachtung für das was sie dort Leisten und auch von Patienten Ertragen müssen. Natürlich sind die Wartezeiten abartig lang für alle die ohne Termin kommen, es ist nunmal  auch eine Notfallklinik. Aber mit Termin und gerade auch für Kinder werden die Wartezeiten wirklich sehr kurz gehalten. Zum Thema Parkplätze- parallel zur Wolfenbütteler Straße, also auf der Rückseite zur Klinik, befindet sich u.a. ein Tennisplatz - dort kann man kostenlos parken, oder auch ca 100m weiter Richtung Innenstadt befinden sich die ersten Parkplätze ohne Parkscheibe. Wenn man also zeitig genug los fährt, findet man einen Parkplatz zwar etwas mühsam aber es gibt sie.;;
Die Zimmer sind alle super modern! Die Badezimmer wie im Urlaub. Ein fehlender Fernseher im Zimmer ist zu verschmerzen, wenn man berücksichtigt das für stationäre Geschichten Fernsehen eh suboptimal für die Augen ist. Ein Fernseher mit den öffentlich rechtlichen Sendern befindet sich aber in der 2. Etage im Wartezimmer. Zum Essen- es ist wirklich gut gekocht. Für meine Tochter gab es sogar extra Nudeln und ständig gab es Gummibärchen zur Freude des Kindes. Die Schwestern und Angestellten waren sehr bemüht und fragten oft nach Bedürfnissen. Total lieb. Die Ärzte sind durchweg sehr kompetent, einfühlsam und wissen was sie tuen. Wenn man sich also mit Zeit und etwas Verständnis für Notfälle und Helferinnen in die Klinik begibt, fühlt man sich dort MEGA—wohl.;;
Wie es in den Wald rein ruft.... wir sind halt alles bloß Menschen.;;
"Jessica Bahn mit Emilia""";;
"Augenklinik Dr. Hoffmann,0, 5 Sterne ,vor 3 Jahren,2,""Ich habe mich sehr gut aufgehoben gefühlt bei meiner Augen OP!";;
Keine Wartezeit, alle waren freundlich und kamen kompetent rüber.;;
"Und das Wichtigste: auch meine Augenärztin war vom Ergebnis überzeugt!""";;
"Augenklinik Dr. Hoffmann,0, 4 Sterne ,vor 4 Jahren,6,""Ich bin sehr zufrieden ,das Personal sehr nett und die Ärzte haben sich auch sehr viel Zeit genommen .Ich verstehe die schlechten Bewertungen  gar nicht ,aber wie es in den Wald schallt so kommt das Echo zurück.""";;
Augenklinik Dr. Hoffmann,0, 4 Sterne ,vor 4 Jahren,4,Am14.03.16 Wurde bei mir eine Hornhaut Transplantation am linken Auge durchgeführt .Alle Voruntersuchungen sowie die Operation fanden meine vollste Zufriedenheit DerArzt sowie das gesamte Team sind einfach Spitze!!! Herzlichen Dank für Ihre erbrachte Leitung;;
"Augenklinik Dr. Hoffmann,0, 5 Sterne ,vor 3 Jahren,8,""Ich wurde vor einer Woche in der Augenklinik Dr. Hoffmann am Auge unter Vollnarkose operiert. Abgesehen davon, dass ich mit dem Ergebnis sehr zufrieden bin, muss ich unbedingt ein paar Worte darüber verlieren, wie ich meinen Aufenthalt (drei Nächte) in der Klinik wahrgenommen habe.";;
;;
Es liegt wohl eher fern, einen Aufenthalt in einer Klinik als angenehm zu bezeichnen. Aber tatsächlich gestalteten sich diese drei Tage für mich den Umständen entsprechend sehr positiv. Lobend hervorheben möchte ich diesbezüglich gerne die Untersuchungen/Gespräche von/mit Dr. Weigmann, der sich sehr viel Zeit für mich nahm und meine Fragen geduldig und zufriedenstellend beantwortete.;;
Das mulmige Gefühl direkt vor der OP konnte mir genommen werden, da mir jeder Schritt ruhig erklärt und sich immer wieder nach meinem Befinden erkundigt wurde, bis ich dann eingeschlafen war.;;
;;
Ebenso lobende Worte möchte ich für alle Krankenschwestern und das Küchenpersonal (ich muss mich glutenfrei ernähren) äußern, die zu jeder Zeit sehr freundlich und aufmerksam ihrer Arbeit nachgingen.;;
;;
Letztendlich habe ich mich immer gut aufgehoben gefühlt.;;
;;
"Vielen Dank! :)""";;
"Augenklinik Dr. Hoffmann,0, 1 Stern ,vor einem Monat,7,""Sowas ist ja wohl frech sondergleichen. ich war im Krankenhaus und der behandelnde Arzt sagt mir bitte sofort in die Augenklinik fahren.  Nach Anruf in der Klinik teilt man mit: Ach das ist ja nicht schlimm das sie was im Auge haben. Sie können ja morgen zum Augenarzt gehen.";;
Ohne Worte.;;
;;
Daraufhin rief ich bei der MHH an. Diese sagten, sofort vorbei kommen.;;
Fazit: 1 Metallsplitter der hochkant in der Hornhaut steckte. Danke an die nette Ärztin die mir die Splitter nachts aus dem Auge entfernte und mir  Salbe mitgegeben hat.;;
;;
Ich würde die Augenklinik in Braunschweig künftig meiden!;;
Freches Personal bei denen die Nachtruhe wohl wichtiger ist anstatt jemand zu helfen.;;
;;
An den Herrn Anwalt:;;
Ich werde meine Bewertung weder zurück nehmen noch löschen, da ich gegen kein Recht Deutsches Recht verstoßen habe. Sollten Sie als Anwalt wissen das in Deutschland die Meinungsfreiheit im Gesetz verankert ist.;;
;;
Tut mir Leid, wenn ihr Mandant nicht mit Kritik umgehen kann.;;
;;
Letzte Antwort:;;
kommen Sie sich nicht lächerlich vor, nun zu behaupten ich hätte in einer anderen Klinik angerufen?;;
"Ist ja auch verwunderlich das Ihnen eine 1 Stern Bewertung erst nach über 1 Jahr ins Auge sticht. Für besseren Durchblick empfehle ich die MHH""";;
"Augenklinik Dr. Hoffmann,0, 4 Sterne ,vor 4 Jahren,3,""Ich denke, hier wird zu unrecht auf der Wartezeit rumgehackt. Es ist eindeutig besser geworden. Das Personal ist ebenfalls bemerkenswert freundlich.""";;
"Augenklinik Dr. Hoffmann,0, 1 Stern ,vor 4 Jahren,14,""Wer in diese Klinik geht ist wirklich selber Schuld.";;
Es geht mit dem mehr als inkompetenten und vor allem rotzfrechen Empfangspersonal los.;;
Ich habe selten erlebt, dass man als Patient behandelt wird wie ein Volldepp.;;
Die Sprechstunden zu den Untersuchungen mit den Augentropfen sind ohne Termin. Man darf da also um 7 auf der Matte stehen und wenn man Glück hat, kommt man am gleichen tag auch dran..;;
Für Arbeitslose und Kinder die nicht zur Schule müssen sicher praktisch.;;
Man verweigerte mir ein Rezept, weil die Dame am Telefon leider mit Ihrem eigenen System im Computer nicht umgehen konnte und der Meinung war, wir wären mit unserem Sohn über ein Jahr nicht zur Kontrolle da gewesen.;;
Da muss man sich als Patient seine eigene Datenpflege also besonders zu Herzen nehmen.;;
"Die Kompetenz der Ärzte möchte ich hier nicht mal in Frage stellen. Aber bei so einem Empfangspersonal gehe ich den Schritt bis in die Praxis gar nicht erst.""";;
Augenklinik Dr. Hoffmann,0, 5 Sterne ,vor 4 Jahren,8,So zahlreiche Patienten..ich selber bin betroffen von einer Augenerkrankung..und so fleissige Ärzte..und Personal..also ehrlich..das verdient Hochachtung..und echte Wertschätzung.Vielen Dank für die sehr gute Behandlung!!!..Doris Foitzik.;;
Augenklinik Dr. Hoffmann,0, 4 Sterne ,vor 3 Jahren,1,Ich habe nur gute Erfahrungen machen können. Leider wurde der Klinik die Notfallsprechstunde zu gunsten einer städtischen Einrichtung genommen.;;
"Augenklinik Dr. Hoffmann,0, 5 Sterne ,vor 4 Jahren,3,""Am 4.4.2016 Op. Hornhauttransplantation li. Auge. Alles okay. Danke Dr. Genee, danke an alle - Ärzte u. Ärztinnen und das gesamte Personal. 5 Sterne sind nicht genug!!! DANKE!""";;
Augenklinik Dr. Hoffmann,0, 1 Stern ,vor einem Jahr,1,Zu lange Wartezeiten.;;
Augenklinik Dr. Hoffmann,0, 5 Sterne ,vor 2 Jahren,Gefällt mir,sehr feundlich!;;
Augenklinik Dr. Hoffmann,0, 5 Sterne ,vor 2 Jahren,Gefällt mir,Kompetent und sehr freundlich;;
"Augenklinik Dr. Hoffmann,0, 5 Sterne ,vor 3 Jahren,Gefällt mir,""Schnelle, sehr freundliche Hilfe bei der Aufnahme und Behandlung eines Arbeitsunfalles""";;
Augenklinik Dr. Hoffmann,0, 2 Sterne ,vor einem Jahr,0,;;
Augenklinik Dr. Hoffmann,0, 5 Sterne ,vor 2 Jahren,0,;;
Augenklinik Dr. Hoffmann,0, 5 Sterne ,vor 4 Jahren,0,;;
Augenklinik Dr. Hoffmann,0, 5 Sterne ,vor 2 Wochen,0,;;
Augenklinik Dr. Hoffmann,0, 1 Stern ,vor einem Monat,0,;;
Augenklinik Dr. Hoffmann,0, 5 Sterne ,vor 5 Jahren,0,;;
Augenklinik Dr. Hoffmann,0, 5 Sterne ,vor 5 Jahren,0,;;
Augenklinik Dr. Hoffmann,0, 4 Sterne ,vor 6 Monaten,0,;;
Augenklinik Dr. Hoffmann,0, 5 Sterne ,vor 2 Monaten,0,;;
Augenklinik Dr. Hoffmann,0, 4 Sterne ,vor 3 Jahren,0,;;
Augenklinik Dr. Hoffmann,0, 4 Sterne ,vor 2 Jahren,0,;;
Augenklinik Dr. Hoffmann,0, 5 Sterne ,vor 2 Wochen,0,;;
Augenklinik Dr. Hoffmann,0, 5 Sterne ,vor 9 Monaten,0,;;
Augenklinik Dr. Hoffmann,0, 5 Sterne ,vor 6 Monaten,0,;;
